Time,si_in,mg_in
731629.333333333,NaN,NaN
731629.334027778,NaN,NaN
731629.416666667,NaN,NaN
731629.417361111,NaN,NaN
731629.5,NaN,NaN
731629.500694444,NaN,NaN
731629.583333333,NaN,NaN
731629.584027778,NaN,NaN
731629.666666667,NaN,NaN
731629.667361111,NaN,NaN
731629.75,NaN,NaN
731629.750694444,NaN,NaN
731629.833333333,NaN,NaN
731629.834027778,NaN,NaN
731629.916666667,NaN,NaN
731629.917361111,NaN,NaN
731630,2.89,0.79
731630.000694444,NaN,NaN
731630.083333333,NaN,NaN
731630.084027778,NaN,NaN
731630.166666667,NaN,NaN
731630.167361111,NaN,NaN
731630.25,NaN,NaN
731630.250694444,NaN,NaN
731630.333333333,NaN,NaN
731630.334027778,NaN,NaN
731630.416666667,NaN,NaN
731630.417361111,NaN,NaN
731630.5,2.57,0.7
731630.500694444,NaN,NaN
731630.583333333,NaN,NaN
731630.584027778,NaN,NaN
731630.584722222,NaN,NaN
731630.666666667,NaN,NaN
731630.667361111,NaN,NaN
731630.75,NaN,NaN
731630.750694444,NaN,NaN
731630.833333333,NaN,NaN
731630.834027778,NaN,NaN
731630.916666667,NaN,NaN
731630.917361111,NaN,NaN
731631,2.03,0.83
731631.000694444,NaN,NaN
731631.083333333,NaN,NaN
731631.084027778,NaN,NaN
731631.166666667,NaN,NaN
731631.167361111,NaN,NaN
731631.25,NaN,NaN
731631.250694444,NaN,NaN
731631.333333333,NaN,NaN
731631.334027778,NaN,NaN
731631.416666667,NaN,NaN
731631.417361111,NaN,NaN
731631.5,2.15,0.75
731631.500694444,NaN,NaN
731631.583333333,NaN,NaN
731631.584027778,NaN,NaN
731631.665972222,NaN,NaN
731631.667361111,NaN,NaN
731631.75,NaN,NaN
731631.750694444,NaN,NaN
731631.833333333,NaN,NaN
731631.834027778,NaN,NaN
731631.916666667,NaN,NaN
731631.917361111,NaN,NaN
731633.666666667,NaN,NaN
731633.667361111,NaN,NaN
731633.75,NaN,NaN
731633.750694444,NaN,NaN
731634.083333333,3,0.82
731634.084027778,NaN,NaN
731634.166666667,NaN,NaN
731634.167361111,NaN,NaN
731634.25,NaN,NaN
731634.250694444,NaN,NaN
731634.333333333,NaN,NaN
731634.334027778,NaN,NaN
731634.416666667,NaN,NaN
731634.417361111,NaN,NaN
731634.5,NaN,NaN
731634.500694444,NaN,NaN
731634.583333333,NaN,NaN
731634.584027778,NaN,NaN
731634.666666667,NaN,NaN
731634.667361111,NaN,NaN
731634.75,NaN,NaN
731634.750694444,NaN,NaN
731634.833333333,NaN,NaN
731634.834027778,NaN,NaN
731634.916666667,NaN,NaN
731634.917361111,NaN,NaN
731635,NaN,NaN
731635.000694444,NaN,NaN
731635.083333333,NaN,NaN
731635.084027778,NaN,NaN
731635.166666667,NaN,NaN
731635.167361111,NaN,NaN
731635.25,NaN,NaN
731635.250694444,NaN,NaN
731635.251388889,NaN,NaN
731635.333333333,NaN,NaN
731635.334027778,NaN,NaN
731635.416666667,NaN,NaN
731635.417361111,NaN,NaN
731635.5,NaN,NaN
731635.500694444,NaN,NaN
731635.583333333,NaN,NaN
731635.584027778,NaN,NaN
731635.666666667,NaN,NaN
731635.667361111,NaN,NaN
731635.75,NaN,NaN
731635.750694444,NaN,NaN
731635.833333333,NaN,NaN
731635.834027778,NaN,NaN
731635.916666667,NaN,NaN
731635.917361111,NaN,NaN
731636,NaN,NaN
731636.000694444,NaN,NaN
731636.083333333,NaN,NaN
731636.084027778,NaN,NaN
731636.166666667,NaN,NaN
731636.167361111,NaN,NaN
731636.25,NaN,NaN
731636.250694444,NaN,NaN
731636.333333333,NaN,NaN
731636.334027778,NaN,NaN
731636.416666667,NaN,NaN
731636.417361111,NaN,NaN
731636.5,2.19,0.95
731636.500694444,NaN,NaN
731636.583333333,NaN,NaN
731636.584027778,NaN,NaN
731637.083333333,NaN,NaN
731637.084027778,NaN,NaN
731637.166666667,NaN,NaN
731637.167361111,NaN,NaN
731637.25,NaN,NaN
731637.250694444,NaN,NaN
731637.333333333,NaN,NaN
731637.334027778,NaN,NaN
731637.416666667,NaN,NaN
731637.417361111,NaN,NaN
731637.666666667,NaN,NaN
731637.667361111,NaN,NaN
731637.75,NaN,NaN
731637.750694444,NaN,NaN
731637.833333333,NaN,NaN
731637.834027778,NaN,NaN
731637.916666667,NaN,NaN
731637.917361111,NaN,NaN
731638,2.48,0.8
731638.000694444,NaN,NaN
731638.083333333,NaN,NaN
731638.084027778,NaN,NaN
731638.166666667,NaN,NaN
731638.167361111,NaN,NaN
731638.25,NaN,NaN
731638.250694444,NaN,NaN
731638.333333333,NaN,NaN
731638.334027778,NaN,NaN
731638.75,NaN,NaN
731638.750694444,NaN,NaN
731638.833333333,NaN,NaN
731638.834027778,NaN,NaN
731638.916666667,NaN,NaN
731638.917361111,NaN,NaN
731639,1.85,1.1
731639.000694444,NaN,NaN
731639.833333333,NaN,NaN
731639.834027778,NaN,NaN
731639.916666667,NaN,NaN
731639.917361111,NaN,NaN
731640,1.6,0.92
731640.000694444,NaN,NaN
731640.083333333,NaN,NaN
731640.084027778,NaN,NaN
731640.166666667,NaN,NaN
731640.167361111,NaN,NaN
731640.25,NaN,NaN
731640.250694444,NaN,NaN
731640.333333333,NaN,NaN
731640.334027778,NaN,NaN
731640.416666667,NaN,NaN
731640.417361111,NaN,NaN
731640.5,1.81,0.99
731640.500694444,NaN,NaN
731640.501388889,NaN,NaN
731640.583333333,NaN,NaN
731640.584027778,NaN,NaN
731640.666666667,NaN,NaN
731640.667361111,NaN,NaN
731640.75,NaN,NaN
731640.750694444,NaN,NaN
731640.833333333,NaN,NaN
731640.834027778,NaN,NaN
731640.916666667,NaN,NaN
731640.917361111,NaN,NaN
731641,1.64,1
731641.000694444,NaN,NaN
731641.083333333,NaN,NaN
731641.084027778,NaN,NaN
731641.166666667,NaN,NaN
731641.167361111,NaN,NaN
731641.25,NaN,NaN
731641.250694444,NaN,NaN
731641.333333333,NaN,NaN
731641.334027778,NaN,NaN
731641.416666667,NaN,NaN
731641.417361111,NaN,NaN
731641.5,2.3,0.89
731641.500694444,NaN,NaN
731641.583333333,NaN,NaN
731641.584027778,NaN,NaN
731641.666666667,NaN,NaN
731641.667361111,NaN,NaN
731641.75,NaN,NaN
731641.750694444,NaN,NaN
731641.833333333,NaN,NaN
731641.834027778,NaN,NaN
731641.916666667,NaN,NaN
731641.917361111,NaN,NaN
731642,2.55,0.77
731642.000694444,NaN,NaN
731642.083333333,NaN,NaN
731642.084027778,NaN,NaN
731642.166666667,NaN,NaN
731642.167361111,NaN,NaN
731642.25,NaN,NaN
731642.250694444,NaN,NaN
731642.333333333,NaN,NaN
731642.334027778,NaN,NaN
731642.416666667,NaN,NaN
731642.417361111,NaN,NaN
731642.5,2.17,0.81
731642.500694444,NaN,NaN
731642.583333333,NaN,NaN
731642.584027778,NaN,NaN
731642.666666667,NaN,NaN
731642.667361111,NaN,NaN
731642.75,NaN,NaN
731642.750694444,NaN,NaN
731642.833333333,NaN,NaN
731642.834027778,NaN,NaN
731642.916666667,NaN,NaN
731642.917361111,NaN,NaN
731643,2.25,0.9
731643.000694444,NaN,NaN
731643.083333333,NaN,NaN
731643.084027778,NaN,NaN
731643.166666667,NaN,NaN
731643.167361111,NaN,NaN
731643.25,NaN,NaN
731643.250694444,NaN,NaN
731643.333333333,NaN,NaN
731643.334027778,NaN,NaN
731643.416666667,NaN,NaN
731643.417361111,NaN,NaN
731643.5,1.95,0.81
731643.500694444,NaN,NaN
731643.583333333,NaN,NaN
731643.584027778,NaN,NaN
731643.666666667,NaN,NaN
731643.667361111,NaN,NaN
731643.75,NaN,NaN
731643.750694444,NaN,NaN
731643.833333333,NaN,NaN
731643.834027778,NaN,NaN
731643.916666667,NaN,NaN
731643.917361111,NaN,NaN
731644,2.69,0.79
731644.000694444,NaN,NaN
731644.083333333,NaN,NaN
731644.084027778,NaN,NaN
731644.166666667,NaN,NaN
731644.167361111,NaN,NaN
731644.25,NaN,NaN
731644.250694444,NaN,NaN
731644.333333333,NaN,NaN
731644.334027778,NaN,NaN
731644.659722222,NaN,NaN
731644.660416667,NaN,NaN
731644.736111111,NaN,NaN
731644.736805556,NaN,NaN
731644.833333333,NaN,NaN
731644.834027778,NaN,NaN
731644.916666667,NaN,NaN
731644.917361111,NaN,NaN
731645,2.22,0.96
731645.000694444,NaN,NaN
731645.083333333,NaN,NaN
731645.084027778,NaN,NaN
731645.166666667,NaN,NaN
731645.167361111,NaN,NaN
731645.25,NaN,NaN
731645.250694444,NaN,NaN
731645.333333333,NaN,NaN
731645.334027778,NaN,NaN
731645.416666667,NaN,NaN
731645.417361111,NaN,NaN
731645.5,1.82,0.95
731645.500694444,NaN,NaN
731645.583333333,NaN,NaN
731645.584027778,NaN,NaN
731645.666666667,NaN,NaN
731645.667361111,NaN,NaN
731645.75,NaN,NaN
731645.750694444,NaN,NaN
731645.833333333,NaN,NaN
731645.834027778,NaN,NaN
731645.916666667,NaN,NaN
731645.917361111,NaN,NaN
731646,1.71,0.59
731646.000694444,NaN,NaN
731646.083333333,NaN,NaN
731646.084027778,NaN,NaN
731646.166666667,NaN,NaN
731646.167361111,NaN,NaN
731646.25,NaN,NaN
731646.250694444,NaN,NaN
731646.333333333,NaN,NaN
731646.334027778,NaN,NaN
731646.416666667,NaN,NaN
731646.417361111,NaN,NaN
731646.504166667,1.93,0.82
731646.504861111,NaN,NaN
731646.583333333,NaN,NaN
731646.584027778,NaN,NaN
731646.666666667,NaN,NaN
731646.667361111,NaN,NaN
731646.75,NaN,NaN
731646.750694444,NaN,NaN
731646.833333333,NaN,NaN
731646.834027778,NaN,NaN
731646.916666667,NaN,NaN
731646.917361111,NaN,NaN
731647,1.73,1.01
731647.000694444,NaN,NaN
731647.083333333,NaN,NaN
731647.084027778,NaN,NaN
731647.166666667,NaN,NaN
731647.167361111,NaN,NaN
731647.25,NaN,NaN
731647.250694444,NaN,NaN
731647.333333333,NaN,NaN
731647.334027778,NaN,NaN
731647.416666667,NaN,NaN
731647.417361111,NaN,NaN
731647.5,1.32,1.09
731647.500694444,NaN,NaN
731648.25,NaN,NaN
731648.250694444,NaN,NaN
731648.333333333,NaN,NaN
731648.334027778,NaN,NaN
731648.416666667,NaN,NaN
731648.417361111,NaN,NaN
731648.5,2.6,0.84
731648.500694444,NaN,NaN
731648.583333333,NaN,NaN
731648.584027778,NaN,NaN
731648.666666667,NaN,NaN
731648.667361111,NaN,NaN
731648.75,NaN,NaN
731648.750694444,NaN,NaN
731648.833333333,NaN,NaN
731648.834027778,NaN,NaN
731648.916666667,NaN,NaN
731648.917361111,NaN,NaN
731649,2.21,0.91
731649.000694444,NaN,NaN
731649.083333333,NaN,NaN
731649.084027778,NaN,NaN
731649.166666667,NaN,NaN
731649.167361111,NaN,NaN
731649.25,NaN,NaN
731649.250694444,NaN,NaN
731649.333333333,NaN,NaN
731649.334027778,NaN,NaN
731649.416666667,NaN,NaN
731649.417361111,NaN,NaN
731649.5,2.08,0.93
731649.500694444,NaN,NaN
731649.583333333,NaN,NaN
731649.584027778,NaN,NaN
731649.666666667,NaN,NaN
731649.667361111,NaN,NaN
731649.75,NaN,NaN
731649.750694444,NaN,NaN
731649.833333333,NaN,NaN
731649.834027778,NaN,NaN
731649.916666667,NaN,NaN
731649.917361111,NaN,NaN
731650,1.75,0.9
731650.000694444,NaN,NaN
731650.083333333,NaN,NaN
731650.084027778,NaN,NaN
731650.166666667,NaN,NaN
731650.167361111,NaN,NaN
731650.25,NaN,NaN
731650.250694444,NaN,NaN
731650.333333333,NaN,NaN
731650.334027778,NaN,NaN
731650.416666667,NaN,NaN
731650.417361111,NaN,NaN
731650.5,2.59,0.88
731650.500694444,NaN,NaN
731650.583333333,NaN,NaN
731650.584027778,NaN,NaN
731650.666666667,NaN,NaN
731650.667361111,NaN,NaN
731651,3.59,0.73
731651.000694444,NaN,NaN
731651.083333333,NaN,NaN
731651.084027778,NaN,NaN
731651.166666667,NaN,NaN
731651.167361111,NaN,NaN
731651.25,NaN,NaN
731651.250694444,NaN,NaN
731651.333333333,NaN,NaN
731651.334027778,NaN,NaN
731651.416666667,NaN,NaN
731651.417361111,NaN,NaN
731651.5,3.26,0.83
731651.500694444,NaN,NaN
731651.583333333,NaN,NaN
731651.584027778,NaN,NaN
731651.666666667,NaN,NaN
731651.667361111,NaN,NaN
731651.75,NaN,NaN
731651.750694444,NaN,NaN
731651.833333333,NaN,NaN
731651.834027778,NaN,NaN
731651.916666667,NaN,NaN
731651.917361111,NaN,NaN
731652,2.24,0.61
731652.000694444,NaN,NaN
731652.083333333,NaN,NaN
731652.084027778,NaN,NaN
731652.166666667,NaN,NaN
731652.167361111,NaN,NaN
731652.25,NaN,NaN
731652.250694444,NaN,NaN
731652.333333333,NaN,NaN
731652.334027778,NaN,NaN
731652.416666667,NaN,NaN
731652.417361111,NaN,NaN
731652.5,2.35,0.63
731652.500694444,NaN,NaN
731652.583333333,NaN,NaN
731652.584027778,NaN,NaN
731652.666666667,NaN,NaN
731652.667361111,NaN,NaN
731652.75,NaN,NaN
731652.750694444,NaN,NaN
731652.833333333,NaN,NaN
731652.834027778,NaN,NaN
731652.916666667,NaN,NaN
731652.917361111,NaN,NaN
731653,2.1,0.67
731653.000694444,NaN,NaN
731653.083333333,NaN,NaN
731653.084027778,NaN,NaN
731653.166666667,NaN,NaN
731653.167361111,NaN,NaN
731653.25,NaN,NaN
731653.250694444,NaN,NaN
731653.333333333,NaN,NaN
731653.334027778,NaN,NaN
731653.416666667,NaN,NaN
731653.417361111,NaN,NaN
731653.5,2.75,0.81
731653.500694444,NaN,NaN
731653.833333333,NaN,NaN
731653.834027778,NaN,NaN
731653.916666667,NaN,NaN
731653.917361111,NaN,NaN
731654,2.78,0.85
731654.000694444,NaN,NaN
731654.083333333,NaN,NaN
731654.084027778,NaN,NaN
731654.166666667,NaN,NaN
731654.167361111,NaN,NaN
731654.25,NaN,NaN
731654.250694444,NaN,NaN
731654.333333333,NaN,NaN
731654.334027778,NaN,NaN
731654.416666667,NaN,NaN
731654.417361111,NaN,NaN
731654.5,1.99,0.88
731654.500694444,NaN,NaN
731654.583333333,NaN,NaN
731654.584027778,NaN,NaN
731654.666666667,NaN,NaN
731654.667361111,NaN,NaN
731654.75,NaN,NaN
731654.750694444,NaN,NaN
731654.833333333,NaN,NaN
731654.834027778,NaN,NaN
731654.916666667,NaN,NaN
731654.917361111,NaN,NaN
731655,2.11,0.67
731655.000694444,NaN,NaN
731655.083333333,NaN,NaN
731655.084027778,NaN,NaN
731655.166666667,NaN,NaN
731655.167361111,NaN,NaN
731655.25,NaN,NaN
731655.250694444,NaN,NaN
731655.333333333,NaN,NaN
731655.334027778,NaN,NaN
731655.416666667,NaN,NaN
731655.417361111,NaN,NaN
731655.5,NaN,NaN
731655.500694444,NaN,NaN
731655.583333333,NaN,NaN
731655.584027778,NaN,NaN
731655.666666667,NaN,NaN
731655.667361111,NaN,NaN
731655.75,NaN,NaN
731655.750694444,NaN,NaN
731655.833333333,NaN,NaN
731655.834027778,NaN,NaN
731655.919444444,NaN,NaN
731655.920138889,NaN,NaN
731656,1.31,0.8
731656.000694444,NaN,NaN
731656.083333333,NaN,NaN
731656.084027778,NaN,NaN
731656.166666667,NaN,NaN
731656.167361111,NaN,NaN
731656.25,NaN,NaN
731656.250694444,NaN,NaN
731656.333333333,NaN,NaN
731656.334027778,NaN,NaN
731656.416666667,NaN,NaN
731656.417361111,NaN,NaN
731656.5,NaN,NaN
731656.500694444,NaN,NaN
731656.583333333,NaN,NaN
731656.584027778,NaN,NaN
731656.666666667,NaN,NaN
731656.667361111,NaN,NaN
731656.75,NaN,NaN
731656.750694444,NaN,NaN
731656.833333333,NaN,NaN
731656.834027778,NaN,NaN
731656.916666667,NaN,NaN
731656.917361111,NaN,NaN
731657,3.75,1.52
731657.000694444,NaN,NaN
731657.083333333,NaN,NaN
731657.084027778,NaN,NaN
731657.166666667,NaN,NaN
731657.167361111,NaN,NaN
731657.25,NaN,NaN
731657.250694444,NaN,NaN
731657.333333333,NaN,NaN
731657.334027778,NaN,NaN
731657.416666667,NaN,NaN
731657.417361111,NaN,NaN
731657.5,NaN,NaN
731657.500694444,NaN,NaN
731657.583333333,NaN,NaN
731657.584027778,NaN,NaN
731657.666666667,NaN,NaN
731657.667361111,NaN,NaN
731657.75,NaN,NaN
731657.750694444,NaN,NaN
731657.833333333,NaN,NaN
731657.834027778,NaN,NaN
731657.916666667,NaN,NaN
731657.917361111,NaN,NaN
731658,1.98,0.87
731658.000694444,NaN,NaN
731658.083333333,NaN,NaN
731658.084027778,NaN,NaN
731658.166666667,NaN,NaN
731658.167361111,NaN,NaN
731658.25,NaN,NaN
731658.250694444,NaN,NaN
731658.333333333,NaN,NaN
731658.334027778,NaN,NaN
731658.416666667,NaN,NaN
731658.417361111,NaN,NaN
731658.5,1.42,0.69
731658.500694444,NaN,NaN
731658.583333333,NaN,NaN
731658.584027778,NaN,NaN
731658.666666667,NaN,NaN
731658.667361111,NaN,NaN
731658.75,NaN,NaN
731658.750694444,NaN,NaN
731658.833333333,NaN,NaN
731658.834027778,NaN,NaN
731658.916666667,NaN,NaN
731658.917361111,NaN,NaN
731659,1.79,0.78
731659.000694444,NaN,NaN
731659.083333333,NaN,NaN
731659.084027778,NaN,NaN
731659.166666667,NaN,NaN
731659.167361111,NaN,NaN
731659.25,NaN,NaN
731659.250694444,NaN,NaN
731659.333333333,NaN,NaN
731659.334027778,NaN,NaN
731659.416666667,NaN,NaN
731659.417361111,NaN,NaN
731659.5,1.41,0.76
731659.500694444,NaN,NaN
731659.583333333,NaN,NaN
731659.584027778,NaN,NaN
731659.666666667,NaN,NaN
731659.667361111,NaN,NaN
731659.75,NaN,NaN
731659.750694444,NaN,NaN
731659.833333333,NaN,NaN
731659.834027778,NaN,NaN
731659.916666667,NaN,NaN
731659.917361111,NaN,NaN
731660,NaN,NaN
731660.000694444,NaN,NaN
731660.083333333,NaN,NaN
731660.084027778,NaN,NaN
731660.166666667,NaN,NaN
731660.167361111,NaN,NaN
731660.25,NaN,NaN
731660.250694444,NaN,NaN
731660.347222222,NaN,NaN
731660.347916667,NaN,NaN
731660.416666667,NaN,NaN
731660.417361111,NaN,NaN
731660.510416667,2.41,0.8
731660.511111111,NaN,NaN
731660.583333333,NaN,NaN
731660.584027778,NaN,NaN
731660.75,NaN,NaN
731660.750694444,NaN,NaN
731660.833333333,NaN,NaN
731660.834027778,NaN,NaN
731660.916666667,NaN,NaN
731660.917361111,NaN,NaN
731661,2.68,0.77
731661.000694444,NaN,NaN
731661.083333333,NaN,NaN
731661.084027778,NaN,NaN
731661.166666667,NaN,NaN
731661.167361111,NaN,NaN
731661.25,NaN,NaN
731661.250694444,NaN,NaN
731661.333333333,NaN,NaN
731661.334027778,NaN,NaN
731661.416666667,NaN,NaN
731661.417361111,NaN,NaN
731661.5,2.16,0.85
731661.500694444,NaN,NaN
731661.583333333,NaN,NaN
731661.584027778,NaN,NaN
731661.666666667,NaN,NaN
731661.667361111,NaN,NaN
731661.75,NaN,NaN
731661.750694444,NaN,NaN
731661.833333333,NaN,NaN
731661.834027778,NaN,NaN
731661.916666667,NaN,NaN
731661.917361111,NaN,NaN
731662,1.84,0.66
731662.000694444,NaN,NaN
731662.083333333,NaN,NaN
731662.084027778,NaN,NaN
731662.166666667,NaN,NaN
731662.167361111,NaN,NaN
731662.25,NaN,NaN
731662.250694444,NaN,NaN
731662.333333333,NaN,NaN
731662.334027778,NaN,NaN
731662.423611111,NaN,NaN
731662.424305556,NaN,NaN
731662.5,1.53,0.84
731662.500694444,NaN,NaN
731662.583333333,NaN,NaN
731662.584027778,NaN,NaN
731662.666666667,NaN,NaN
731662.667361111,NaN,NaN
731662.75,NaN,NaN
731662.750694444,NaN,NaN
731662.833333333,NaN,NaN
731662.834027778,NaN,NaN
731662.916666667,NaN,NaN
731662.917361111,NaN,NaN
731663,1.93,0.85
731663.000694444,NaN,NaN
731663.083333333,NaN,NaN
731663.084027778,NaN,NaN
731663.166666667,NaN,NaN
731663.167361111,NaN,NaN
731663.25,NaN,NaN
731663.250694444,NaN,NaN
731663.333333333,NaN,NaN
731663.334027778,NaN,NaN
731663.416666667,NaN,NaN
731663.417361111,NaN,NaN
731663.5,2.02,0.82
731663.500694444,NaN,NaN
731663.583333333,NaN,NaN
731663.584027778,NaN,NaN
731663.666666667,NaN,NaN
731663.667361111,NaN,NaN
731663.75,NaN,NaN
731663.750694444,NaN,NaN
731663.833333333,NaN,NaN
731663.834027778,NaN,NaN
731663.916666667,NaN,NaN
731663.917361111,NaN,NaN
731664,2.26,0.94
731664.000694444,NaN,NaN
731664.083333333,NaN,NaN
731664.084027778,NaN,NaN
731664.166666667,NaN,NaN
731664.167361111,NaN,NaN
731664.25,NaN,NaN
731664.250694444,NaN,NaN
731664.333333333,NaN,NaN
731664.334027778,NaN,NaN
731664.416666667,NaN,NaN
731664.417361111,NaN,NaN
731664.5,2.02,0.87
731664.500694444,NaN,NaN
731664.583333333,NaN,NaN
731664.584027778,NaN,NaN
731664.666666667,NaN,NaN
731664.667361111,NaN,NaN
731664.75,NaN,NaN
731664.750694444,NaN,NaN
731664.833333333,NaN,NaN
731664.834027778,NaN,NaN
731664.916666667,NaN,NaN
731664.917361111,NaN,NaN
731665,2.06,0.93
731665.000694444,NaN,NaN
731665.083333333,NaN,NaN
731665.084027778,NaN,NaN
731665.166666667,NaN,NaN
731665.167361111,NaN,NaN
731665.25,NaN,NaN
731665.250694444,NaN,NaN
731665.333333333,NaN,NaN
731665.334027778,NaN,NaN
731665.416666667,NaN,NaN
731665.417361111,NaN,NaN
731665.5,2.51,1.76
731665.500694444,NaN,NaN
731665.583333333,NaN,NaN
731665.584027778,NaN,NaN
731665.666666667,NaN,NaN
731665.667361111,NaN,NaN
731665.75,NaN,NaN
731665.750694444,NaN,NaN
731665.833333333,NaN,NaN
731665.834027778,NaN,NaN
731665.916666667,NaN,NaN
731665.917361111,NaN,NaN
731666,2.67,1.77
731666.000694444,NaN,NaN
731666.083333333,NaN,NaN
731666.084027778,NaN,NaN
731666.166666667,NaN,NaN
731666.167361111,NaN,NaN
731666.25,NaN,NaN
731666.250694444,NaN,NaN
731666.333333333,NaN,NaN
731666.334027778,NaN,NaN
731666.416666667,NaN,NaN
731666.417361111,NaN,NaN
731666.5,1.64,0.91
731666.500694444,NaN,NaN
731666.583333333,NaN,NaN
731666.584027778,NaN,NaN
731666.666666667,NaN,NaN
731666.667361111,NaN,NaN
731666.75,NaN,NaN
731666.750694444,NaN,NaN
731666.833333333,NaN,NaN
731666.834027778,NaN,NaN
731668.083333333,NaN,NaN
731668.084027778,NaN,NaN
731668.166666667,NaN,NaN
731668.167361111,NaN,NaN
731668.25,NaN,NaN
731668.250694444,NaN,NaN
731668.333333333,NaN,NaN
731668.334027778,NaN,NaN
731668.416666667,NaN,NaN
731668.417361111,NaN,NaN
731668.5,1.62,0.77
731668.500694444,NaN,NaN
731668.666666667,NaN,NaN
731668.667361111,NaN,NaN
731668.833333333,NaN,NaN
731668.834027778,NaN,NaN
731668.916666667,NaN,NaN
731668.917361111,NaN,NaN
731669,1.43,0.77
731669.000694444,NaN,NaN
731669.083333333,NaN,NaN
731669.084027778,NaN,NaN
731669.166666667,NaN,NaN
731669.167361111,NaN,NaN
731669.25,NaN,NaN
731669.250694444,NaN,NaN
731669.333333333,NaN,NaN
731669.334027778,NaN,NaN
731669.416666667,NaN,NaN
731669.417361111,NaN,NaN
731669.5,1.47,0.73
731669.500694444,NaN,NaN
731669.583333333,NaN,NaN
731669.584027778,NaN,NaN
731669.666666667,NaN,NaN
731669.667361111,NaN,NaN
731669.75,NaN,NaN
731669.750694444,NaN,NaN
731669.833333333,NaN,NaN
731669.834027778,NaN,NaN
731669.916666667,NaN,NaN
731669.917361111,NaN,NaN
731670,1.85,0.75
731670.000694444,NaN,NaN
731670.083333333,NaN,NaN
731670.084027778,NaN,NaN
731670.166666667,NaN,NaN
731670.167361111,NaN,NaN
731670.25,NaN,NaN
731670.250694444,NaN,NaN
731670.333333333,NaN,NaN
731670.334027778,NaN,NaN
731670.416666667,NaN,NaN
731670.417361111,NaN,NaN
731670.5,1.44,0.68
731670.500694444,NaN,NaN
731670.583333333,NaN,NaN
731670.584027778,NaN,NaN
731670.666666667,NaN,NaN
731670.667361111,NaN,NaN
731670.75,NaN,NaN
731670.750694444,NaN,NaN
731670.833333333,NaN,NaN
731670.834027778,NaN,NaN
731670.916666667,NaN,NaN
731670.917361111,NaN,NaN
731671,2.77,0.67
731671.000694444,NaN,NaN
731671.083333333,NaN,NaN
731671.084027778,NaN,NaN
731671.166666667,NaN,NaN
731671.167361111,NaN,NaN
731671.25,NaN,NaN
731671.250694444,NaN,NaN
731671.333333333,NaN,NaN
731671.334027778,NaN,NaN
731671.416666667,NaN,NaN
731671.417361111,NaN,NaN
731671.5,1.28,0.74
731671.500694444,NaN,NaN
731671.583333333,NaN,NaN
731671.584027778,NaN,NaN
731671.666666667,NaN,NaN
731671.667361111,NaN,NaN
731671.75,NaN,NaN
731671.750694444,NaN,NaN
731671.833333333,NaN,NaN
731671.834027778,NaN,NaN
731671.916666667,NaN,NaN
731671.917361111,NaN,NaN
731672,1.26,0.76
731672.000694444,NaN,NaN
731672.083333333,NaN,NaN
731672.084027778,NaN,NaN
731672.166666667,NaN,NaN
731672.167361111,NaN,NaN
731672.25,NaN,NaN
731672.250694444,NaN,NaN
731672.333333333,NaN,NaN
731672.334027778,NaN,NaN
731672.416666667,NaN,NaN
731672.417361111,NaN,NaN
731672.5,1.3,0.76
731672.500694444,NaN,NaN
731672.583333333,NaN,NaN
731672.584027778,NaN,NaN
731672.666666667,NaN,NaN
731672.667361111,NaN,NaN
731672.75,NaN,NaN
731672.750694444,NaN,NaN
731672.833333333,NaN,NaN
731672.834027778,NaN,NaN
731672.916666667,NaN,NaN
731672.917361111,NaN,NaN
731673,1.37,0.84
731673.000694444,NaN,NaN
731673.083333333,NaN,NaN
731673.084027778,NaN,NaN
731673.166666667,NaN,NaN
731673.167361111,NaN,NaN
731673.168055556,NaN,NaN
731673.25,NaN,NaN
731673.250694444,NaN,NaN
731673.333333333,NaN,NaN
731673.334027778,NaN,NaN
731673.416666667,NaN,NaN
731673.417361111,NaN,NaN
731673.583333333,NaN,NaN
731673.584027778,NaN,NaN
731673.666666667,NaN,NaN
731673.667361111,NaN,NaN
731673.75,NaN,NaN
731673.750694444,NaN,NaN
731673.833333333,NaN,NaN
731673.834027778,NaN,NaN
731673.916666667,NaN,NaN
731673.917361111,NaN,NaN
731674,2.29,0.76
731674.000694444,NaN,NaN
731674.083333333,NaN,NaN
731674.084027778,NaN,NaN
731674.166666667,NaN,NaN
731674.167361111,NaN,NaN
731674.25,NaN,NaN
731674.250694444,NaN,NaN
731674.34375,NaN,NaN
731674.344444444,NaN,NaN
731674.4375,NaN,NaN
731674.438194444,NaN,NaN
731674.5,1.25,0.71
731674.500694444,NaN,NaN
731674.583333333,NaN,NaN
731674.584027778,NaN,NaN
731674.666666667,NaN,NaN
731674.667361111,NaN,NaN
731674.75,NaN,NaN
731674.750694444,NaN,NaN
731674.830555556,NaN,NaN
731674.83125,NaN,NaN
731674.916666667,NaN,NaN
731674.917361111,NaN,NaN
731675,2.2,0.68
731675.000694444,NaN,NaN
731675.083333333,NaN,NaN
731675.084027778,NaN,NaN
731675.159722222,NaN,NaN
731675.160416667,NaN,NaN
731675.243055556,NaN,NaN
731675.24375,NaN,NaN
731675.375,NaN,NaN
731675.375694444,NaN,NaN
731675.5,NaN,NaN
731675.500694444,NaN,NaN
731675.583333333,NaN,NaN
731675.584027778,NaN,NaN
